id,subject,text
19326,dúvidas sobre a utilização de uréia,Senhores diretores estava lendo sobre a utilização de cana-de-açúcar mais ureia na alimentação bovina. Gostaria de saber se a ureia utilizada é a mesma que é jogada nos cafezais?
19329,gado de leite,"Quero que vcs me respondam um caso que está acontecendo na fazenda de um amigo... A vaca começa a urinar sangue, e de repente, o sangue parece que estanca e o animal pára de urinar. Com isso, a vaca emagrece e morre. O que será que está acontecendo???"
19337,Manejo capim mombaça,"Caros colegas, quantos meses posso para entrar com animais em piquetes rotacionados, irrigados, adubados com capim mombaça ? Será que devo deixar sementear ? E o que fazer se o crescimento for desproporcional, ou seja, nascer em um canto, e no outro não ???"
19343,capin pioneiro,Gostaria de receber algumas mudas de capim pioneiro. Como proceder?
19352,infestaçao de carrapato,"Estou com grande problema com a infestaçao de carrapato.
temos 1 cavalo,2 cachorro e um familia contendo um casal e duas criança...
Segundo eles os carrapatos estão subindo pelas paredes,Estou com medo de ir com a minha familia.
Gostaria de saber oque fazer para eliminar esta epidemia,ESTOU PRECIZANDO DE AJUDA."
19361,indicação de raça leiteira,"Pela larga experiência da Embrapa, gostaria de saber se é viável ou não a raça pardo-suiça e ou gersey para produção intensiva de leite."
19362,osso,"Gostaria de saber se é permitido o uso de farinha calcinada na composição do sal mineral e se vcs conhecem alguma empresa q fabrique o sal mineral com adição da farinha obtida a partir de ossos bovinos e qual mais é a utilidade desta farinha calcinada.
Grato"
19368,Esterco Bovino,"Sou produtor de leite(e engº agrº) e venho coletando e amontoando o esterco sólido das vacas(semi-confinamento)para posterior distribuição nas áreas de produção de milho para silagem; o esterco fica a céu aberto e por tempo indeterminado(ás vezes 3 ou 4 meses)nesses montes; tenho algumas dúvidas e ficaria grato por uma orientação: tem valor esse esterco, adicionado dessa forma ao solo?; precisaria construir uma esterqueira? é melhor fazer compostagem(tem uma usina de açúcar e álcool a 14 km, com disponibilidade de bagaço)? Aguardo vossa ajuda e desde já agradeço."
19390,sanidade,"Possuo duas garrotas 1/2 sangue hol/gir, 13 meses, que estão com pequenos caroços nas tetas.Parecem verrugas, mas podem ser removidos com as mãos e se soltam como se fossem descamações da pele. Um vizinho antigo disse que é ""Figueira"". O que será? há algum tratamento para o caso. O que devo fazer para que não haja no futuro comprometimento da produção leiteira? É sintoma de alguma doença mais grave e contagiosa? Devo isolar os animais?Médico veterinário em nossa região é muito difícil e oneroso por isso estou recorrendo a esta Instituição."
19399,TABOA,"Tenho criação de gado de leite em Minas, e com a falta de alimento, a opção foi alimentas minhas vacas com TABOLA ( planta nativa dos brejos ). Trituro a taboa,cana e capim + ração. A taboa tem alguma contra indicação para o gado?. Tem alguma vitamina para o almento da produção de leite?. Espero respostas para sanar minhas duvidas."
19406,gado leiteiro em pequenina propiedade,"ola gostaria de saber se a possibilidade de ser criar gado de leite em uma propirdade de 1 alqueire, esse 1 alqueire é onde tenho curral , barracao , luz eletrica , tenho um pedaço bom de cana e um pedaço de napie.....fora esse 1 alqueire tenho 2 q fica muito distante dessa propiedade q quero plantar sorgo pra fazer de silagem....que eu tengo de fazer primeiro? quantos piquetes posso fazer pra 20 vacas leiteiras em 1 alqueire ? qual sera a rotatividade? vou usar irrigaçao e adubo ...."
19410,alimentação,"Comecei o plantio de cana-de-açúcar, colocando o adubo superfosfato simples nos sucos e enterrando as mudas. Esta estiagem poderá comprometer o meu canavial? o que pode acontecer?Desde já agradeço."
19443,vaca de leite,"Quero colocar farelo de arros no concentrado de trigo,urèia e sal 
mineral,quanto devo por."
19469,gado leiteiro,"Tenho uma fazendinha e estou trabalhando com gado leiteiro, minha fazenda é empastada com capim braquiarão, decumes, grama estrela e banbuzinho, é necessario eu fazer uma capinheira, será que minhas vacas vai viciar a comer ração."
19472,Uso de hormonios,è possivel a indução de cio usando hormonios sintéticos mesmo em monta natural
19479,formula para ração,"Olá,
Sou um pequeno produtor, trabalho com vacas holandeza que produzen de 20 a 25 litros dia. Gostaria de saber como formular uma ração com milho, farelo de soja, polpa cítrica, mineral e ureia. Se possivel tambem gostaria de saber a quantidade por animal/dia.
Obs. Volumoso 50% silo de milho e 50% cana."
19480,Ordenha mecânica com o Bezerro ao pé,"O meu empregado está ordenhando algumas vacas mais mestiças, permitindo que o bezerro mame num dos tetos. (uma teteira fica bloqueada).
 
Desta forma a mestiça solta o leite, sendo que no final ele deixa o bezerro com a vaca, sugando os 4 tetos. Já percebi que o índice de mamite diminuiu.
 
Pergunto quais as vantagens e desvantagens deste procedimento e se é correto?"
19491,Início de criação de Gado de Leite,"Boa tarde. Estou com planos de investir em gado de leite (investimento modesto,no máximo 50 vacas), mas não tenho nenhuma experiência. Eu gostaria de saber qual o apoio/ajuda/suporte a Embrapa Gado de Leite pode me dar. No site há inúmeras informações, mas eu gostaria de ter uma espécie de roteiro para iniciar minha criação. Moro em Brasília, mas a criação ficará em Niquelândia/Goiás. Gostaria de dicas para todas as etapas da criação. O pasto será plantado agora em novembro, no início das chuvas (será plantado estilosante campo grande). Agradeço a atenção e aguardo retorno."
19508,BANANEIRA,"GOSTARIA DE TER ORIENTAÇÃO SOBRE O FORNECIMENTO DE FOLHAS E CAULE DA
BANANEIRA NO COMPLEMENTO ALIMENTAR VOLUMOSO NA DIETA DE GADO LEITEIRO,
TENDO EM VISTA QUE ESTAMOS COM MUITA DIFICULDADE PELA FALTA DE CAPIM,
DEVIDO A SECA."
19511,Modelos de Galpão e Sala de Ordenha,"Preciso de modelos de Galpão e Sala de Ordenha para 30 animais com bezerros
e ordenha de balde ao pé."
19520,Qual a pastagem melhor,"Gostaria de saber qual a melhor pastagem pra utilizar em meu terreno, pois quero colocar 30 bois e estou em duvida se coloco Tifiton ou braquiária ou outro que voces possam me recomendar."
19525,BRACHIARIA PIATÁ,"BOA NOIOTE, GOSTRIA QUE ME IMFORMASSEM SOBRE ESTA BRACHIARIA SE E MELHOR QUE A GM5 P/ GADO DE LEITE SE POSSO ASSOCIAR COM ESTILOZANTES CAMPO GRANDE  SE VAI BEM EM TERRA MAIS FRACA NA SECA."
19532,duvidas,"tenho muita raspa de mandioca e queria fazer uma raçao pra vaca de leite, gostaria de saber o que eu poderia acresentar."
19540,Nutrição,"Prezados pesquisadores, Possuo um rebanho de 44 vacas 1/2 sangue girolanda e pretendo cria-las a pasto. Possuo uma área de 12,4 ha formada recentemente com capim mombaça. Como calculo o tamanho dos piquetes, bem como o tempo de lotação, para comportar essa quantidade de vacas no sistema rotativo? Quais cuidados devo ter com a pastagem nesse tipo de sistema de produção?"
19541,ração - fórmulas,"Tenho uma pequena propriedade em Itu onde tenho algumas vacas de leite, e gostaria dar um concentrado para as minhas vacas para almentar a produção, mas não tenho nenhuma fórmula. E gostaria que vocês me fornecessem algumas \""misturas\"" de ração. Desde já agradeço. Obrigado."
19546,Consulta,"Tenho um plantel de 132 vacas brancas mestiças nelore. Este
ano, o índice de parição  ficou em 60%, não obstante mantivesse um
touro para cada 30 vacas. Por que a média ficou tão baixa? O que pode
ter acontecido? Que devo fazer para aumentar a média?  A propriedade
rural é de terra quente, o capim é o colonião."
19549,,"Estou querendo fazer mudas de arvores frutíferas , partindo de arvores 
adultas, e descascando o galho e colocando terra sobre a parte 
descascada e cobrindo com plastico, até nascer raizes no local.
Sei que é necessário passar um produto na região descascada para 
favorecer o surgimento das raizes,  mas não sei qual é o produto.
Poderiam me dar indicação de qual é o produto a"
19554,Cloreto de Amônio na ração,"eu gostaria de saber se é possivel o uso de cloreto de amônio para uso em complemento a alguma ração. Estou lhe perguntando isso pois trabalho com uma empresa que fabrica bicarbonato de sódio e de amônio e, na sua fabricação estaria sobrando um resíduo que é o cloreto de amônio, dessa forma estou tentando arrumar alguma coisa que ele possa ser empregado. Segundo o pessoal do IAC pode ser usado no lugar do sulfato de amônio para adubação nas mesmas proporções."
19557,alimentação da vaca de leite,"no sítio tem uma vaca, que não está dando leite no momento. Gostaria de saber se pode alimentar a vaca com frutas e legumes. Por exemplo manga, repolho, tomate, maça, laranja. Gostaria também de saber a quantidade de ração e quantas vezes ao dia pode dar ração a vaca."
19560,Higienização na ordenha manual,"-Para pequenos produtores q as vezes entregam 8,10,20 ou mais litros de leite,podem realizar a secagem dos tetos com um pano,este depois será lavado p ser usado no dia seguinte?
- Durante a ordenha pode utilizar o mesmo balde p todas as vacas e só lavar qndo terminar?
- Qndo está ordenhando, p os tetos não ficarem muito secos,q fica ruim até mesmo p o ordenhador, pode molhar-los com o próprio leite? E por o dedo no balde com leite p molhar o teto?
- Após a ordenha deve-se aplicar nos tetos uma solução, se não me engano é de iodo, p evitar a contaminação. Qual é mesmo a solução e qual a   concentração deve ser utilizada? Existe só um tipo? 

    Por favor, me evie as respostas o  quanto antes. Agradeço antecipadamente."
19563,Recomendação!,"Gostaria de saber a exigência nutricional de uma vaca que produza em média 15 kg de leite/dia, mantida em pastagem de qualidade ( mombaça, tyfton...), quantidade de concentrado e sua composição."
19566,Formulacão de ração,"Eu pretento fazer a ração! Mais para isso preciso de uma formula para vacas em lactação e bezerros. Eu tenho cana e cilagem de milho, trabalho com piqueteamento de tifton 85. Tenho a disposição milho,farelo de soja e de trigo. Como posso preparar e qual a porcentagem de minerais. Na verdade seria mais uma suplemento."
19574,Ração para leite,"Boa tarde, Tenho vacas produzindo leite, e gostaria de saber qual a ração ideal nessa fase de produção. Atualmente tenho disponivel para o trato, cana, milho e farelo de trigo."
19577,free stall a base de capim elefante,"tenho uma propriedade de 3,8 alq, sendo que estou destinando 1 hectare para o cultivo de capim elefante no qual quero tratar de 15 vacas leiteras. A ideia é que esta área seja irrigada e adubada e qdo chegar ao ponto de corte em torno de 60 cm, cortar e servir no cocho. A idéia é que essas vacas fiquem confinadas como se fosse um free stall. Eu moro em Ariquemes - RO, uma região quente e úmida, a ideia de fazer um barracão é que seria também um local mais fresco, onde consequentemente poderia apurar mais p/ o gado europeu, se puderem me ajudar nessa ideia eu ficarei muito grato! Voces acham que da certo ter essa ter esse capim como base de volumoso? A princípio não quero tratar com concentrado, apenas com sal proteinado."
19584,Gramíneas para área de várzea,"Prezados Senhores,
Solicito orientações e indicações da gramínea a ser utilizada em pastejo rotacionado em área de várzea.
Desde já muito obrigado por sua atenção."
19588,doênça,"gostaria de saber se o câncer de bovinos tem cura ,se tiver, qual o medicamento a ser usado."
19605,Ajuda para iniciar criação de gado leiteiro,"Fale Conosco
     
      Estou iniciando uma criação de gado leiteiro com 9 novilhas e um touro, em Aiuruoca MG, todas da raça girolando. 2 novilhas estão para ter bezerros para esse final de ano.Como devo proceder para iniciar a produção leiteira e qual o tipo de alimentação,vacina,vitaminas,para as novilhas e para os bezerros."
19617,Piquetes,"Estou formando alguns piquetes em minha propriedade e gostaria de tirar umas dúvidas em relação aos pastejo. 
É aconselhavel plantar vaqueiro juntamente com o mombaça nos piquetes ? Se sim, tem algum problema juntar essas duas com uma leguminosa ( Campo Grande ) no mesmo local ?"
19620,leite qualidade,"Comprei um leite de embalgem tetra-pack,com baixo teor de lactose e desnatado,e este apresentava uma coloração levemente roesada ou talvez cor tipo cafe com leite bem claro, qual orgão poderia levar este leite para analise, qual analise seria indicada para testar a qualidade deste?"
19623,Carrapatos,"Possuo uma área de pecuária, com capins brachiarias, sempre verde e outros, no município de Floresta Azul-Bahia, Km 71 da Br-415. O fato é que eu e meus trabalhadores, andamos pelas pastangens e não somos infestados por carrapatos. Eu particularmente, ando sem botas e até chego a ficar sentado no meio do pasto. Êles, no trabalho normal de roçagem, etc. O gado apresenta alguma infestação, mas em pequena escala. Não faço uso de qualquer mineralização e uso vermífugo em quantidades pequenas. Isso já ocorre a alguns anos. Também, nos 26 anos, que possuo a área, nunca coloquei fogo. Gostaria da sua atenção para o assunto e fico no aguardo de alguma informação."
19641,acidez no leite,"Tenho uma vaca que esta na terceira cria e há quarenta dias que deu cria esta com leite acido, já mediquei por indicação de veterinario mas não adiantou, será que genetica ou alimentação, gostaria muito de uma ajuda."
19643,casca de mandioca,"Uitlizo casca da mandioca (resíduo da produção de farinha) na alimentação de 
minhas vacas leiteiras. Gostaria de saber se vocês possuem alguma técnica ou 
dica para armazenamento do produto,  que é abundante em no periodo das 
chuvas, havendo falta, até pelo excesso de procura, no periodo quente que se 
inicia."
